Site,Pet,Breed,Age,Gender,Neutered,Monthly,Yearly,Vet Excess,Annual Condition Limit
Animal Friends,Cat,Persian Red Point,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Red Point,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Seal Point,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Seal Point,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Seal Point,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Short Hair,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Short Hair,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Short Hair,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Smoke,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Smoke,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Smoke,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Tabby,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Tabby,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Tabby,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Tortoiseshell,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Tortoiseshell,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Tortoiseshell,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Tri-Colour,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Tri-Colour,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Tri-Colour,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Van,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Van,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Van,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Peterbald,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Peterbald,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Peterbald,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Pewter Longhair,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Pewter Longhair,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Pewter Longhair,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Pixie Bob,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Pixie Bob,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Pixie Bob,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Ragamuffin,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Ragamuffin,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Ragamuffin,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Ragdoll,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Ragdoll,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Ragdoll,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Red Self Longhair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Red Self Longhair,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Red Self Longhair,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Rex,4,Male,Yes,£8.75,£105.00,£99,1000
Animal Friends,Cat,Rex,4,Male,Yes,£14.30,£171.60,£99,2000
Animal Friends,Cat,Rex,4,Male,Yes,£21.18,£254.16,£99,4000
Animal Friends,Cat,Russian,4,Male,Yes,£8.08,£96.96,£99,1000
Animal Friends,Cat,Russian,4,Male,Yes,£13.20,£158.40,£99,2000
Animal Friends,Cat,Russian,4,Male,Yes,£19.56,£234.72,£99,4000
Animal Friends,Cat,Russian Blue,4,Male,Yes,£8.08,£96.96,£99,1000
Animal Friends,Cat,Russian Blue,4,Male,Yes,£13.20,£158.40,£99,2000
Animal Friends,Cat,Russian Blue,4,Male,Yes,£19.56,£234.72,£99,4000
Animal Friends,Cat,Savannah,4,Male,Yes,£8.75,£105.00,£99,1000
Animal Friends,Cat,Savannah,4,Male,Yes,£14.30,£171.60,£99,2000
Animal Friends,Cat,Savannah,4,Male,Yes,£21.18,£254.16,£99,4000
Animal Friends,Cat,Scottish Fold,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Scottish Fold,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Scottish Fold,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Scottish Fold - Longhair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Scottish Fold - Longhair,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Scottish Fold - Longhair,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Scottish Fold - Shorthair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Scottish Fold - Shorthair,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Scottish Fold - Shorthair,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Selkirk Rex,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Selkirk Rex,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Selkirk Rex,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Semi-Longhair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Semi-Longhair,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Semi-Longhair,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Serengeti,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Serengeti,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Serengeti,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Shaded Silver,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shaded Silver,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shaded Silver,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Short/Longhair White(Odd Eyes),4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Short/Longhair White(Odd Eyes),4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Short/Longhair White(Odd Eyes),4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Short/Longhair White Cross (Odd Eyes),4,Male,Yes,Failed to Extract,,,
Animal Friends,Cat,Shorthair Black,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Black,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Black,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Black And White,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Black And White,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Black And White,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Blue,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Blue,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Blue,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Blue-Cream,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Blue-Cream,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Blue-Cream,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair British Tipped,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair British Tipped,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair British Tipped,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Cream,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Cream,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Cream,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Dark Abyssinian,4,Male,Yes,£8.75,£105.00,£99,1000
Animal Friends,Cat,Shorthair Dark Abyssinian,4,Male,Yes,£14.30,£171.60,£99,2000
Animal Friends,Cat,Shorthair Dark Abyssinian,4,Male,Yes,£21.18,£254.16,£99,4000
Animal Friends,Cat,Shorthair Ginger,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Ginger,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Ginger,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Ginger And White,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Ginger And White,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Ginger And White,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Grey,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Grey,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Grey,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Grey And White,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Grey And White,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Grey And White,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Manx,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Manx,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Manx,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Red Tabby,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Red Tabby,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Red Tabby,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Silver Tabby,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Silver Tabby,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Silver Tabby,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Tabby,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Tabby,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Tabby,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Tabby And Tortie,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Tabby And Tortie,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Tabby And Tortie,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Tabby And White,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Tabby And White,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Tabby And White,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Tabby and Tortoiseshell,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Tabby and Tortoiseshell,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Tabby and Tortoiseshell,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Tortoiseshell,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Tortoiseshell,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Tortoiseshell,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair Tortoiseshell and White,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair Tortoiseshell and White,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair Tortoiseshell and White,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Shorthair White,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,Shorthair White,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Shorthair White,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Siamese,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Siamese,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Siamese,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Siamese Cream Point,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Siamese Cream Point,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Siamese Cream Point,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Siamese Foreign Black,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Siamese Foreign Black,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Siamese Foreign Black,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Siamese Oriental,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Siamese Oriental,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Siamese Oriental,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Siamese Red Point,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Siamese Red Point,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Siamese Red Point,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Siamese Seal Point,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Siamese Seal Point,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Siamese Seal Point,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Siamese Tabby Point,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Siamese Tabby Point,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Siamese Tabby Point,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Siamese Tortoiseshell Point,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Siamese Tortoiseshell Point,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Siamese Tortoiseshell Point,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Siberian,4,Male,Yes,£8.08,£96.96,£99,1000
Animal Friends,Cat,Siberian,4,Male,Yes,£13.20,£158.40,£99,2000
Animal Friends,Cat,Siberian,4,Male,Yes,£19.56,£234.72,£99,4000
Animal Friends,Cat,Siberian Chinchilla,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Siberian Chinchilla,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Siberian Chinchilla,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Siberian Forest Cat,4,Male,Yes,£8.08,£96.96,£99,1000
Animal Friends,Cat,Siberian Forest Cat,4,Male,Yes,£13.20,£158.40,£99,2000
Animal Friends,Cat,Siberian Forest Cat,4,Male,Yes,£19.56,£234.72,£99,4000
Animal Friends,Cat,Silver Spotted,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Silver Spotted,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Silver Spotted,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Silver Spotted Tabby,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Silver Spotted Tabby,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Silver Spotted Tabby,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Singapura,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Singapura,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Singapura,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Smoke Longhair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Smoke Longhair,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Smoke Longhair,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Snow Leopard Bengal,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Snow Leopard Bengal,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Snow Leopard Bengal,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Snowshoe,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Snowshoe,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Snowshoe,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Sokoke Cat,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Sokoke Cat,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Sokoke Cat,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Somali,4,Male,Yes,£8.75,£105.00,£99,1000
Animal Friends,Cat,Somali,4,Male,Yes,£14.30,£171.60,£99,2000
Animal Friends,Cat,Somali,4,Male,Yes,£21.18,£254.16,£99,4000
Animal Friends,Cat,Sphynx,4,Male,Yes,£8.08,£96.96,£99,1000
Animal Friends,Cat,Sphynx,4,Male,Yes,£13.20,£158.40,£99,2000
Animal Friends,Cat,Sphynx,4,Male,Yes,£19.56,£234.72,£99,4000
Animal Friends,Cat,Suffolk Chocolate Cat,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Suffolk Chocolate Cat,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Suffolk Chocolate Cat,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Tabby Longhair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Tabby Longhair,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Tabby Longhair,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Tiffany,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Tiffany,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Tiffany,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Tonkinese,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Tonkinese,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Tonkinese,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Tortoiseshell Longhair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Tortoiseshell Longhair,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Tortoiseshell Longhair,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Tortoiseshell-And-White Longhair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Tortoiseshell-And-White Longhair,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Tortoiseshell-And-White Longhair,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Toyger,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Toyger,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Toyger,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Turkish Angora,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Turkish Angora,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Turkish Angora,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Turkish Van,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Turkish Van,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Turkish Van,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Vervain,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Vervain,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Vervain,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,White Longhair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,White Longhair,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,White Longhair,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Wiener Cat,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Wiener Cat,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Wiener Cat,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Wirehair Cat,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Wirehair Cat,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Wirehair Cat,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,York Chocolate Cat,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,York Chocolate Cat,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,York Chocolate Cat,4,Male,Yes,£12.35,£148.20,£99,4000
